Timestamp,C_Gaze,Env,C_Movement,
3.916667,robot,person,stationary,
3.958333,robot,person,stationary,
4.000000,robot,person,stationary,
4.041667,robot,person,stationary,
4.083333,robot,person,stationary,
4.125000,robot,person,stationary,
4.166667,robot,person,stationary,
4.208333,robot,person,stationary,
4.250000,robot,person,stationary,
4.291667,robot,person,stationary,
4.333333,robot,person,stationary,
4.375000,robot,person,stationary,
4.416667,robot,person,stationary,
4.458333,robot,person,stationary,
4.500000,robot,person,stationary,
4.541667,robot,person,stationary,
4.583333,robot,person,stationary,
4.625000,robot,person,stationary,
4.666667,robot,person,stationary,
4.708333,robot,person,stationary,
4.750000,robot,person,stationary,
4.791667,robot,person,stationary,
4.833333,robot,person,stationary,
4.875000,robot,person,stationary,
4.916667,robot,person,stationary,
4.958333,robot,person,stationary,
5.000000,robot,person,stationary,
5.041667,robot,person,stationary,
5.083333,robot,person,stationary,
5.125000,robot,person,stationary,
5.166667,robot,person,stationary,
5.208333,robot,person,stationary,
5.250000,robot,person,stationary,
5.291667,robot,person,stationary,
5.333333,robot,person,stationary,
5.375000,robot,person,stationary,
5.416667,robot,person,stationary,
5.458333,robot,person,stationary,
5.500000,robot,person,stationary,
5.541667,robot,person,stationary,
5.583333,robot,person,stationary,
5.625000,robot,person,stationary,
5.666667,robot,person,stationary,
5.708333,robot,person,stationary,
5.750000,robot,person,stationary,
5.791667,robot,person,stationary,
5.833333,robot,person,stationary,
5.875000,robot,person,stationary,
5.916667,robot,person,stationary,
5.958333,robot,person,stationary,
6.000000,robot,person,stationary,
6.041667,tablet,person,stationary,
6.083333,tablet,person,stationary,
6.125000,tablet,person,stationary,
6.166667,tablet,person,stationary,
6.208333,tablet,person,stationary,
6.250000,tablet,person,stationary,
6.291667,tablet,person,stationary,
6.333333,tablet,person,stationary,
6.375000,tablet,person,stationary,
6.416667,tablet,person,stationary,
6.458333,tablet,person,stationary,
6.500000,tablet,person,stationary,
6.541667,tablet,person,stationary,
6.583333,tablet,person,stationary,
6.625000,tablet,person,stationary,
6.666667,tablet,person,stationary,
6.708333,tablet,person,stationary,
6.750000,tablet,person,stationary,
6.791667,tablet,person,stationary,
6.833333,tablet,person,stationary,
6.875000,tablet,person,stationary,
6.916667,tablet,person,stationary,
6.958333,tablet,person,stationary,
7.000000,tablet,person,stationary,
7.041667,tablet,person,stationary,
7.083333,tablet,person,stationary,
7.125000,tablet,person,stationary,
7.166667,tablet,person,stationary,
7.208333,tablet,person,stationary,
7.250000,tablet,person,stationary,
7.291667,tablet,person,stationary,
7.333333,tablet,person,stationary,
7.375000,tablet,person,stationary,
7.416667,tablet,person,stationary,
7.458333,tablet,person,stationary,
7.500000,tablet,person,stationary,
7.541667,tablet,person,stationary,
7.583333,tablet,person,stationary,
7.625000,tablet,person,stationary,
7.666667,tablet,person,stationary,
7.708333,tablet,person,stationary,
7.750000,tablet,person,active,
7.791667,tablet,person,active,
7.833333,tablet,person,active,
7.875000,tablet,person,active,
7.916667,tablet,person,active,
7.958333,tablet,person,active,
8.000000,tablet,person,active,
8.041667,tablet,person,active,
8.083333,tablet,person,active,
8.125000,tablet,person,active,
8.166667,tablet,person,active,
8.208333,tablet,person,active,
8.250000,tablet,person,active,
8.291667,tablet,person,active,
8.333333,tablet,person,active,
8.375000,tablet,person,active,
8.416667,tablet,person,active,
8.458333,tablet,person,active,
8.500000,tablet,person,active,
8.541667,tablet,person,active,
8.583333,tablet,person,active,
8.625000,tablet,person,active,
8.666667,tablet,person,active,
8.708333,tablet,person,active,
8.750000,tablet,person,active,
8.791667,tablet,person,active,
8.833333,tablet,person,active,
8.875000,tablet,person,active,
8.916667,tablet,person,active,
8.958333,tablet,person,active,
9.000000,tablet,person,active,
9.041667,tablet,person,active,
9.083333,tablet,person,active,
9.125000,tablet,person,active,
9.166667,tablet,person,active,
9.208333,tablet,person,active,
9.250000,tablet,person,active,
9.291667,tablet,person,active,
9.333333,tablet,person,active,
9.375000,tablet,person,active,
9.416667,tablet,person,active,
9.458333,tablet,person,active,
9.500000,tablet,person,active,
9.541667,tablet,person,active,
9.583333,tablet,person,active,
9.625000,tablet,person,active,
9.666667,tablet,person,active,
9.708333,tablet,person,active,
9.750000,tablet,person,active,
9.791667,tablet,person,active,
9.833333,tablet,person,active,
9.875000,tablet,person,active,
9.916667,tablet,person,active,
9.958333,tablet,person,active,
10.000000,tablet,person,active,
10.041667,tablet,person,active,
10.083333,tablet,person,active,
10.125000,tablet,person,active,
10.166667,tablet,person,active,
10.208333,tablet,person,active,
10.250000,tablet,person,active,
10.291667,tablet,person,active,
10.333333,tablet,person,active,
10.375000,tablet,person,active,
10.416667,tablet,person,active,
10.458333,tablet,person,active,
10.500000,tablet,person,active,
10.541667,tablet,person,active,
10.583333,tablet,person,active,
10.625000,tablet,person,active,
10.666667,tablet,person,active,
10.708333,tablet,person,active,
10.750000,tablet,person,active,
10.791667,tablet,person,active,
10.833333,tablet,person,active,
10.875000,tablet,person,active,
10.916667,tablet,person,active,
10.958333,tablet,person,active,
11.000000,tablet,person,active,
11.041667,robot,person,active,
11.083333,robot,person,active,
11.125000,robot,person,active,
11.166667,robot,person,active,
11.208333,robot,person,active,
11.250000,robot,person,active,
11.291667,tablet,person,active,
11.333333,tablet,person,active,
11.375000,tablet,person,active,
11.416667,tablet,person,stationary,
11.458333,tablet,person,stationary,
11.500000,tablet,person,stationary,
11.541667,tablet,person,stationary,
11.583333,tablet,person,stationary,
11.625000,tablet,person,stationary,
11.666667,tablet,person,stationary,
11.708333,tablet,person,stationary,
11.750000,tablet,person,stationary,
11.791667,tablet,person,stationary,
11.833333,tablet,person,stationary,
11.875000,tablet,person,stationary,
11.916667,tablet,person,stationary,
11.958333,tablet,person,stationary,
12.000000,tablet,person,stationary,
12.041667,tablet,person,stationary,
12.083333,tablet,person,stationary,
12.125000,tablet,person,stationary,
12.166667,tablet,person,stationary,
12.208333,tablet,person,stationary,
12.250000,tablet,person,stationary,
12.291667,tablet,person,stationary,
12.333333,tablet,person,stationary,
12.375000,tablet,person,stationary,
12.416667,tablet,person,stationary,
12.458333,tablet,person,stationary,
12.500000,tablet,person,stationary,
12.541667,tablet,person,stationary,
12.583333,tablet,person,stationary,
12.625000,tablet,person,stationary,
12.666667,tablet,person,stationary,
12.708333,tablet,person,stationary,
12.750000,tablet,person,stationary,
12.791667,tablet,person,stationary,
12.833333,tablet,person,stationary,
12.875000,tablet,person,stationary,
12.916667,tablet,person,stationary,
12.958333,tablet,person,stationary,
13.000000,tablet,person,stationary,
13.041667,tablet,person,stationary,
13.083333,tablet,person,stationary,
13.125000,tablet,person,stationary,
13.166667,tablet,person,stationary,
13.208333,tablet,person,stationary,
13.250000,tablet,person,stationary,
13.291667,tablet,person,stationary,
13.333333,tablet,person,stationary,
13.375000,tablet,person,stationary,
13.416667,tablet,person,stationary,
13.458333,tablet,person,stationary,
13.500000,tablet,person,stationary,
13.541667,tablet,person,stationary,
13.583333,tablet,person,stationary,
13.625000,tablet,person,stationary,
13.666667,tablet,person,stationary,
13.708333,tablet,person,stationary,
13.750000,tablet,person,stationary,
13.791667,tablet,person,stationary,
13.833333,tablet,person,stationary,
13.875000,tablet,person,stationary,
13.916667,tablet,person,stationary,
13.958333,tablet,person,stationary,
14.000000,tablet,person,stationary,
14.041667,tablet,person,stationary,
14.083333,tablet,person,stationary,
14.125000,tablet,person,stationary,
14.166667,tablet,person,stationary,
14.208333,tablet,person,stationary,
14.250000,tablet,person,stationary,
14.291667,tablet,person,stationary,
14.333333,tablet,person,stationary,
14.375000,tablet,person,stationary,
14.416667,tablet,person,stationary,
14.458333,tablet,person,stationary,
14.500000,tablet,person,stationary,
14.541667,tablet,person,stationary,
14.583333,tablet,person,stationary,
14.625000,tablet,person,stationary,
14.666667,tablet,person,stationary,
14.708333,tablet,person,stationary,
14.750000,tablet,person,stationary,
14.791667,tablet,person,stationary,
14.833333,tablet,person,stationary,
14.875000,tablet,person,stationary,
14.916667,tablet,person,stationary,
14.958333,tablet,person,stationary,
15.000000,tablet,person,stationary,
15.041667,tablet,person,stationary,
15.083333,tablet,person,stationary,
15.125000,tablet,person,stationary,
15.166667,tablet,person,stationary,
15.208333,tablet,person,stationary,
15.250000,tablet,person,stationary,
15.291667,tablet,person,stationary,
15.333333,tablet,person,stationary,
15.375000,tablet,person,stationary,
15.416667,tablet,person,stationary,
15.458333,tablet,person,stationary,
15.500000,tablet,person,stationary,
15.541667,tablet,person,stationary,
15.583333,tablet,person,stationary,
15.625000,tablet,person,stationary,
15.666667,tablet,person,stationary,
15.708333,tablet,person,stationary,
15.750000,tablet,person,stationary,
15.791667,tablet,person,stationary,
15.833333,tablet,person,stationary,
15.875000,tablet,person,stationary,
15.916667,tablet,person,stationary,
15.958333,tablet,person,stationary,
16.000000,tablet,person,stationary,
16.041667,tablet,person,stationary,
16.083333,tablet,person,stationary,
16.125000,tablet,person,stationary,
16.166667,tablet,person,stationary,
16.208333,tablet,person,stationary,
16.250000,tablet,person,stationary,
16.291667,tablet,person,stationary,
16.333333,tablet,person,stationary,
16.375000,tablet,person,stationary,
16.416667,tablet,person,stationary,
16.458333,tablet,person,stationary,
16.500000,tablet,person,stationary,
16.541667,tablet,person,stationary,
16.583333,tablet,person,stationary,
16.625000,tablet,person,stationary,
16.666667,tablet,person,stationary,
16.708333,tablet,person,stationary,
16.750000,tablet,person,stationary,
16.791667,tablet,person,stationary,
16.833333,tablet,person,stationary,
16.875000,tablet,person,stationary,
16.916667,tablet,person,stationary,
16.958333,tablet,person,stationary,
17.000000,tablet,person,stationary,
17.041667,tablet,person,stationary,
17.083333,tablet,person,stationary,
17.125000,tablet,person,stationary,
17.166667,tablet,person,stationary,
17.208333,tablet,person,stationary,
17.250000,tablet,person,stationary,
17.291667,tablet,person,stationary,
17.333333,tablet,person,stationary,
17.375000,tablet,person,stationary,
17.416667,tablet,person,stationary,
17.458333,tablet,person,stationary,
17.500000,tablet,person,stationary,
17.541667,tablet,person,stationary,
17.583333,tablet,person,stationary,
17.625000,tablet,person,stationary,
17.666667,tablet,person,stationary,
17.708333,tablet,person,stationary,
17.750000,tablet,person,stationary,
17.791667,tablet,person,stationary,
17.833333,tablet,person,stationary,
17.875000,tablet,person,stationary,
17.916667,tablet,person,stationary,
17.958333,tablet,person,stationary,
18.000000,tablet,person,stationary,
18.041667,tablet,person,stationary,
18.083333,tablet,person,stationary,
18.125000,tablet,person,stationary,
18.166667,tablet,person,stationary,
18.208333,tablet,person,stationary,
18.250000,tablet,person,stationary,
18.291667,tablet,person,stationary,
18.333333,tablet,person,stationary,
18.375000,tablet,person,stationary,
18.416667,tablet,person,stationary,
18.458333,tablet,person,stationary,
18.500000,tablet,person,stationary,
18.541667,tablet,person,stationary,
18.583333,tablet,person,stationary,
18.625000,tablet,person,stationary,
18.666667,tablet,person,stationary,
18.708333,tablet,person,stationary,
18.750000,tablet,person,stationary,
18.791667,tablet,person,stationary,
18.833333,tablet,person,stationary,
18.875000,tablet,person,stationary,
18.916667,tablet,person,stationary,
18.958333,tablet,person,stationary,
19.000000,tablet,person,stationary,
19.041667,tablet,person,stationary,
19.083333,tablet,person,stationary,
19.125000,tablet,person,stationary,
19.166667,tablet,person,stationary,
19.208333,tablet,person,stationary,
19.250000,tablet,person,stationary,
19.291667,tablet,person,stationary,
19.333333,tablet,person,stationary,
19.375000,tablet,person,stationary,
19.416667,tablet,person,stationary,
19.458333,tablet,person,stationary,
19.500000,tablet,person,stationary,
19.541667,tablet,person,stationary,
19.583333,tablet,person,stationary,
19.625000,tablet,person,stationary,
19.666667,tablet,person,stationary,
19.708333,tablet,person,stationary,
19.750000,tablet,person,stationary,
19.791667,tablet,person,stationary,
19.833333,tablet,person,stationary,
19.875000,tablet,person,stationary,
19.916667,tablet,person,stationary,
19.958333,tablet,person,stationary,
20.000000,tablet,person,stationary,
20.041667,tablet,person,stationary,
20.083333,tablet,person,stationary,
20.125000,tablet,person,stationary,
20.166667,tablet,person,stationary,
20.208333,tablet,person,stationary,
20.250000,tablet,person,stationary,
20.291667,tablet,person,stationary,
20.333333,tablet,person,stationary,
20.375000,tablet,person,stationary,
20.416667,tablet,person,stationary,
20.458333,tablet,person,stationary,
20.500000,tablet,person,stationary,
20.541667,tablet,person,stationary,
20.583333,tablet,person,stationary,
20.625000,tablet,person,stationary,
20.666667,tablet,person,stationary,
20.708333,tablet,person,stationary,
20.750000,tablet,person,stationary,
20.791667,tablet,person,stationary,
20.833333,tablet,person,stationary,
20.875000,tablet,person,stationary,
20.916667,tablet,person,stationary,
20.958333,tablet,person,stationary,
21.000000,tablet,person,stationary,
21.041667,tablet,person,stationary,
21.083333,tablet,person,stationary,
21.125000,tablet,person,stationary,
21.166667,tablet,person,stationary,
21.208333,tablet,person,stationary,
21.250000,tablet,person,stationary,
21.291667,tablet,person,stationary,
21.333333,tablet,person,stationary,
21.375000,tablet,person,stationary,
21.416667,tablet,person,stationary,
21.458333,tablet,person,stationary,
21.500000,robot,person,stationary,
21.541667,robot,person,stationary,
21.583333,robot,person,stationary,
21.625000,robot,person,stationary,
21.666667,robot,person,stationary,
21.708333,robot,person,stationary,
21.750000,robot,person,stationary,
21.791667,robot,person,stationary,
21.833333,robot,person,stationary,
21.875000,robot,person,stationary,
21.916667,robot,person,stationary,
21.958333,robot,person,stationary,
22.000000,robot,person,stationary,
22.041667,robot,person,stationary,
22.083333,tablet,person,stationary,
22.125000,tablet,person,stationary,
22.166667,tablet,person,stationary,
22.208333,tablet,person,stationary,
22.250000,tablet,person,stationary,
22.291667,tablet,person,stationary,
22.333333,tablet,person,stationary,
22.375000,tablet,person,stationary,
22.416667,tablet,person,stationary,
22.458333,tablet,person,stationary,
22.500000,tablet,person,stationary,
22.541667,tablet,person,stationary,
22.583333,tablet,person,stationary,
22.625000,tablet,person,stationary,
22.666667,tablet,person,stationary,
22.708333,tablet,person,stationary,
22.750000,tablet,person,stationary,
22.791667,tablet,person,stationary,
22.833333,tablet,person,stationary,
22.875000,tablet,person,stationary,
22.916667,tablet,person,stationary,
22.958333,tablet,person,stationary,
23.000000,tablet,person,stationary,
23.041667,tablet,person,stationary,
23.083333,tablet,person,stationary,
23.125000,tablet,person,stationary,
23.166667,tablet,person,stationary,
23.208333,tablet,person,stationary,
23.250000,tablet,person,stationary,
23.291667,tablet,person,stationary,
23.333333,tablet,person,stationary,
23.375000,tablet,person,stationary,
23.416667,tablet,person,stationary,
23.458333,tablet,person,stationary,
23.500000,tablet,person,stationary,
23.541667,tablet,person,stationary,
23.583333,tablet,person,stationary,
23.625000,tablet,person,stationary,
23.666667,tablet,person,stationary,
23.708333,tablet,person,stationary,
23.750000,tablet,person,stationary,
23.791667,tablet,person,stationary,
23.833333,tablet,person,stationary,
23.875000,tablet,person,stationary,
23.916667,tablet,person,stationary,
23.958333,tablet,person,stationary,
24.000000,tablet,person,stationary,
24.041667,tablet,person,stationary,
24.083333,tablet,person,stationary,
24.125000,tablet,person,stationary,
24.166667,tablet,person,stationary,
24.208333,tablet,person,stationary,
24.250000,tablet,person,stationary,
24.291667,tablet,person,stationary,
24.333333,tablet,person,stationary,
24.375000,tablet,person,stationary,
24.416667,tablet,person,stationary,
24.458333,tablet,person,stationary,
24.500000,tablet,person,stationary,
24.541667,tablet,person,stationary,
24.583333,tablet,person,stationary,
24.625000,tablet,person,stationary,
24.666667,tablet,person,stationary,
24.708333,tablet,person,stationary,
24.750000,tablet,person,stationary,
24.791667,tablet,person,stationary,
24.833333,tablet,person,stationary,
24.875000,tablet,person,stationary,
24.916667,tablet,person,stationary,
24.958333,tablet,person,stationary,
25.000000,tablet,person,stationary,
25.041667,tablet,person,stationary,
25.083333,tablet,person,stationary,
25.125000,tablet,person,stationary,
25.166667,tablet,person,stationary,
25.208333,tablet,person,stationary,
25.250000,tablet,person,stationary,
25.291667,tablet,person,stationary,
25.333333,tablet,person,stationary,
25.375000,tablet,person,stationary,
25.416667,tablet,person,stationary,
25.458333,tablet,person,stationary,
25.500000,tablet,person,stationary,
25.541667,tablet,person,stationary,
25.583333,tablet,person,stationary,
25.625000,tablet,person,stationary,
25.666667,tablet,person,stationary,
25.708333,tablet,person,stationary,
25.750000,tablet,person,stationary,
25.791667,tablet,person,stationary,
25.833333,tablet,person,stationary,
25.875000,tablet,person,stationary,
25.916667,tablet,person,stationary,
25.958333,tablet,person,stationary,
26.000000,tablet,person,stationary,
26.041667,tablet,person,stationary,
26.083333,tablet,person,stationary,
26.125000,tablet,person,stationary,
26.166667,tablet,person,stationary,
26.208333,tablet,person,stationary,
26.250000,tablet,person,stationary,
26.291667,tablet,person,stationary,
26.333333,tablet,person,stationary,
26.375000,tablet,person,stationary,
26.416667,tablet,person,stationary,
26.458333,tablet,person,stationary,
26.500000,tablet,person,stationary,
26.541667,tablet,person,stationary,
26.583333,tablet,person,stationary,
26.625000,tablet,person,stationary,
26.666667,tablet,person,stationary,
26.708333,tablet,person,stationary,
26.750000,tablet,person,stationary,
26.791667,tablet,person,stationary,
26.833333,tablet,person,stationary,
26.875000,tablet,person,stationary,
26.916667,tablet,person,stationary,
26.958333,tablet,person,stationary,
27.000000,tablet,person,stationary,
27.041667,tablet,person,stationary,
27.083333,tablet,person,stationary,
27.125000,tablet,person,stationary,
27.166667,tablet,person,stationary,
27.208333,tablet,person,stationary,
27.250000,tablet,person,stationary,
27.291667,tablet,person,stationary,
27.333333,tablet,person,stationary,
27.375000,tablet,person,stationary,
27.416667,tablet,person,stationary,
27.458333,tablet,person,stationary,
27.500000,tablet,person,stationary,
27.541667,tablet,person,stationary,
27.583333,tablet,person,stationary,
27.625000,tablet,person,stationary,
27.666667,tablet,person,stationary,
27.708333,tablet,person,stationary,
27.750000,tablet,person,stationary,
27.791667,tablet,person,stationary,
27.833333,tablet,person,stationary,
27.875000,tablet,person,stationary,
27.916667,tablet,person,stationary,
27.958333,tablet,person,stationary,
28.000000,tablet,person,stationary,
28.041667,tablet,person,stationary,
28.083333,tablet,person,stationary,
28.125000,tablet,person,stationary,
28.166667,tablet,person,stationary,
28.208333,tablet,person,stationary,
28.250000,tablet,person,stationary,
28.291667,tablet,person,stationary,
28.333333,tablet,person,stationary,
28.375000,tablet,person,stationary,
28.416667,tablet,person,stationary,
28.458333,tablet,person,stationary,
28.500000,tablet,person,stationary,
28.541667,tablet,person,stationary,
28.583333,tablet,person,stationary,
28.625000,tablet,person,stationary,
28.666667,tablet,person,stationary,
28.708333,tablet,person,stationary,
28.750000,tablet,person,stationary,
28.791667,tablet,person,stationary,
28.833333,tablet,person,stationary,
28.875000,tablet,person,stationary,
28.916667,tablet,person,stationary,
28.958333,tablet,person,stationary,
29.000000,tablet,person,stationary,
29.041667,tablet,person,stationary,
29.083333,tablet,person,stationary,
29.125000,tablet,person,stationary,
29.166667,tablet,person,stationary,
29.208333,tablet,person,stationary,
29.250000,tablet,person,stationary,
29.291667,tablet,person,stationary,
29.333333,tablet,person,stationary,
29.375000,tablet,person,stationary,
29.416667,tablet,person,stationary,
29.458333,tablet,person,stationary,
29.500000,tablet,person,stationary,
29.541667,tablet,person,stationary,
29.583333,tablet,person,stationary,
29.625000,tablet,person,stationary,
29.666667,tablet,person,stationary,
29.708333,tablet,person,stationary,
29.750000,tablet,person,stationary,
29.791667,tablet,person,stationary,
29.833333,tablet,person,stationary,
29.875000,tablet,person,stationary,
29.916667,tablet,person,stationary,
29.958333,tablet,person,stationary,
30.000000,tablet,person,stationary,
30.041667,tablet,person,stationary,
30.083333,tablet,person,stationary,
30.125000,tablet,person,stationary,
30.166667,tablet,person,stationary,
30.208333,tablet,person,stationary,
30.250000,tablet,person,stationary,
30.291667,tablet,person,stationary,
30.333333,tablet,person,stationary,
30.375000,tablet,person,stationary,
30.416667,tablet,person,stationary,
30.458333,tablet,person,stationary,
30.500000,tablet,person,stationary,
30.541667,tablet,person,stationary,
30.583333,tablet,person,stationary,
30.625000,tablet,person,stationary,
30.666667,tablet,person,stationary,
30.708333,tablet,person,stationary,
30.750000,tablet,person,stationary,
30.791667,tablet,person,stationary,
30.833333,tablet,person,stationary,
30.875000,tablet,person,stationary,
30.916667,tablet,person,stationary,
30.958333,tablet,person,stationary,
31.000000,tablet,person,stationary,
31.041667,tablet,person,stationary,
31.083333,tablet,person,stationary,
31.125000,tablet,person,stationary,
31.166667,tablet,person,stationary,
31.208333,tablet,person,stationary,
31.250000,tablet,person,stationary,
31.291667,tablet,person,stationary,
31.333333,tablet,person,stationary,
31.375000,tablet,person,stationary,
31.416667,tablet,person,stationary,
31.458333,tablet,person,stationary,
31.500000,tablet,person,stationary,
31.541667,tablet,person,stationary,
31.583333,tablet,person,stationary,
31.625000,tablet,person,stationary,
31.666667,tablet,person,stationary,
31.708333,tablet,person,stationary,
31.750000,tablet,person,stationary,
31.791667,tablet,person,stationary,
31.833333,tablet,person,stationary,
31.875000,tablet,person,stationary,
31.916667,tablet,person,stationary,
31.958333,tablet,person,stationary,
32.000000,tablet,person,stationary,
32.041667,tablet,person,stationary,
32.083333,tablet,person,stationary,
32.125000,tablet,person,stationary,
32.166667,tablet,person,stationary,
32.208333,tablet,person,stationary,
32.250000,tablet,person,stationary,
32.291667,tablet,person,stationary,
32.333333,tablet,person,stationary,
32.375000,tablet,person,stationary,
32.416667,tablet,person,stationary,
32.458333,tablet,person,stationary,
32.500000,tablet,person,stationary,
32.541667,tablet,person,stationary,
32.583333,tablet,person,stationary,
32.625000,tablet,person,stationary,
32.666667,tablet,person,stationary,
32.708333,tablet,person,stationary,
32.750000,tablet,person,stationary,
32.791667,tablet,person,stationary,
32.833333,tablet,person,stationary,
32.875000,tablet,person,stationary,
32.916667,tablet,person,stationary,
32.958333,tablet,person,stationary,
33.000000,tablet,person,stationary,
33.041667,tablet,person,stationary,
33.083333,tablet,person,stationary,
33.125000,tablet,person,stationary,
33.166667,tablet,person,stationary,
33.208333,tablet,person,stationary,
33.250000,tablet,person,stationary,
33.291667,tablet,person,stationary,
33.333333,tablet,person,stationary,
33.375000,tablet,person,stationary,
33.416667,tablet,person,stationary,
33.458333,tablet,person,stationary,
33.500000,tablet,person,stationary,
33.541667,tablet,person,stationary,
33.583333,tablet,person,stationary,
33.625000,tablet,person,stationary,
33.666667,tablet,person,stationary,
33.708333,tablet,person,stationary,
33.750000,tablet,person,stationary,
33.791667,tablet,person,stationary,
33.833333,tablet,person,stationary,
33.875000,tablet,person,stationary,
33.916667,tablet,person,stationary,
33.958333,tablet,person,stationary,
34.000000,tablet,person,stationary,
34.041667,tablet,person,stationary,
34.083333,tablet,person,stationary,
34.125000,tablet,person,stationary,
34.166667,tablet,person,stationary,
34.208333,tablet,person,stationary,
34.250000,tablet,person,stationary,
34.291667,tablet,person,stationary,
34.333333,tablet,person,stationary,
34.375000,tablet,person,stationary,
34.416667,tablet,person,stationary,
34.458333,tablet,person,stationary,
34.500000,tablet,person,stationary,
34.541667,tablet,person,stationary,
34.583333,tablet,person,stationary,
34.625000,tablet,person,stationary,
34.666667,tablet,person,stationary,
34.708333,tablet,person,stationary,
34.750000,tablet,person,stationary,
34.791667,tablet,person,stationary,
34.833333,tablet,person,stationary,
34.875000,tablet,person,stationary,
34.916667,tablet,person,stationary,
34.958333,tablet,person,stationary,
35.000000,tablet,person,stationary,
35.041667,tablet,person,stationary,
35.083333,tablet,person,stationary,
35.125000,tablet,person,stationary,
35.166667,tablet,person,stationary,
35.208333,tablet,person,stationary,
35.250000,tablet,person,stationary,
35.291667,tablet,person,stationary,
35.333333,tablet,person,stationary,
35.375000,tablet,person,stationary,
35.416667,tablet,person,stationary,
35.458333,tablet,person,stationary,
35.500000,tablet,person,stationary,
35.541667,tablet,person,stationary,
35.583333,tablet,person,stationary,
35.625000,tablet,person,stationary,
35.666667,tablet,person,stationary,
35.708333,tablet,person,stationary,
35.750000,tablet,person,stationary,
35.791667,tablet,person,stationary,
35.833333,tablet,person,stationary,
35.875000,tablet,person,stationary,
35.916667,tablet,person,stationary,
35.958333,tablet,person,stationary,
36.000000,tablet,person,stationary,
36.041667,tablet,person,stationary,
36.083333,tablet,person,stationary,
36.125000,tablet,person,stationary,
36.166667,tablet,person,stationary,
36.208333,tablet,person,stationary,
36.250000,tablet,person,stationary,
36.291667,tablet,person,stationary,
36.333333,tablet,person,stationary,
36.375000,tablet,person,stationary,
36.416667,tablet,person,stationary,
36.458333,tablet,person,stationary,
36.500000,tablet,person,stationary,
36.541667,tablet,person,stationary,
36.583333,tablet,person,stationary,
36.625000,tablet,person,stationary,
36.666667,tablet,person,stationary,
36.708333,tablet,person,stationary,
36.750000,tablet,person,stationary,
36.791667,tablet,person,stationary,
36.833333,tablet,person,stationary,
36.875000,tablet,person,stationary,
36.916667,tablet,person,stationary,
36.958333,tablet,person,stationary,
37.000000,tablet,person,stationary,
37.041667,tablet,person,stationary,
37.083333,tablet,person,stationary,
37.125000,tablet,person,stationary,
37.166667,tablet,person,stationary,
37.208333,tablet,person,stationary,
37.250000,tablet,person,stationary,
